cluster,cluster_name,word,frequency,where
5,Loss of a Loved One,lost girlfriend repeatedly,1,Situation
5,Loss of a Loved One,lost grandmother suddenly,1,Situation
5,Loss of a Loved One,lost grandpa suddenly,1,Situation
5,Loss of a Loved One,lost grandparents,1,Situation
5,Loss of a Loved One,lost great aunt,1,Situation
5,Loss of a Loved One,lost her husband,1,Situation
5,Loss of a Loved One,lost horse ranch,1,Situation
5,Loss of a Loved One,lost husband's possession,1,Situation
5,Loss of a Loved One,lost husband's wallet,1,Situation
5,Loss of a Loved One,lost in relationship,1,Situation
5,Loss of a Loved One,lost job colleagues,1,Situation
5,Loss of a Loved One,lost lifelong friend,1,Situation
5,Loss of a Loved One,lost little cousin,1,Situation
5,Loss of a Loved One,lost long friendship,1,Situation
5,Loss of a Loved One,lost long partner,1,Situation
5,Loss of a Loved One,lost long-time stepfather,1,Situation
5,Loss of a Loved One,lost loving grandma,1,Situation
5,Loss of a Loved One,lost loving husband,1,Situation
5,Loss of a Loved One,lost maternal grandfather,1,Situation
5,Loss of a Loved One,lost mother,1,Situation
5,Loss of a Loved One,lost my colleague,1,Situation
5,Loss of a Loved One,lost my dogs,1,Situation
5,Loss of a Loved One,lost my friends,1,Situation
5,Loss of a Loved One,lost my goat,1,Situation
5,Loss of a Loved One,lost my grandfather,1,Situation
5,Loss of a Loved One,lost my grandpa,1,Situation
5,Loss of a Loved One,lost my husband,1,Situation
5,Loss of a Loved One,lost my marriage,1,Situation
5,Loss of a Loved One,lost my nana,1,Situation
5,Loss of a Loved One,lost my parent.,1,Situation
5,Loss of a Loved One,lost my parents,1,Association
5,Loss of a Loved One,lost my partner,1,Situation
5,Loss of a Loved One,lost my pets,1,Situation
5,Loss of a Loved One,lost my relationship,1,Situation
5,Loss of a Loved One,lost new love,1,Situation
5,Loss of a Loved One,lost online friends,1,Situation
5,Loss of a Loved One,lost past friends,1,Situation
5,Loss of a Loved One,lost paternal grandma,1,Situation
5,Loss of a Loved One,lost pet again,1,Situation
5,Loss of a Loved One,lost pet companion,1,Situation
5,Loss of a Loved One,lost pet custody,1,Situation
5,Loss of a Loved One,lost pet died,1,Situation
5,Loss of a Loved One,lost pet grief,1,Situation
5,Loss of a Loved One,lost pet hedgehog,1,Situation
5,Loss of a Loved One,lost pet snake,1,Situation
5,Loss of a Loved One,lost pet trauma,1,Situation
5,Loss of a Loved One,lost pets moving,1,Situation
5,Loss of a Loved One,lost romantic love,1,Situation
5,Loss of a Loved One,lost romantic relationship,1,Situation
5,Loss of a Loved One,lost roommate pet,1,Situation
5,Loss of a Loved One,lost several friends,1,Situation
5,Loss of a Loved One,lost sibling relationship,1,Situation
5,Loss of a Loved One,lost side girlfriend,1,Situation
5,Loss of a Loved One,lost some friendships,1,Situation
5,Loss of a Loved One,lost some pets,1,Situation
5,Loss of a Loved One,lost soul mate,1,Situation
5,Loss of a Loved One,lost step brother,1,Situation
5,Loss of a Loved One,lost step dad,1,Situation
5,Loss of a Loved One,lost step father,1,Situation
5,Loss of a Loved One,lost step mom,1,Situation
5,Loss of a Loved One,lost stepfamily,1,Situation
5,Loss of a Loved One,lost stepfather recently,1,Situation
5,Loss of a Loved One,lost the cat,1,Situation
5,Loss of a Loved One,lost the dog,1,Situation
5,Loss of a Loved One,lost the kids,1,Situation
5,Loss of a Loved One,lost to family,1,Situation
5,Loss of a Loved One,lost to friends,1,Situation
5,Loss of a Loved One,lost to girlfriend,1,Situation
5,Loss of a Loved One,lost to husband,1,Situation
5,Loss of a Loved One,lost to life,1,Situation
5,Loss of a Loved One,lost to marriage,1,Situation
5,Loss of a Loved One,lost two aunts,1,Situation
5,Loss of a Loved One,lost two friends,1,Situation
5,Loss of a Loved One,lost two uncles,1,Situation
5,Loss of a Loved One,lost university friends,1,Situation
5,Loss of a Loved One,lost valued friendship,1,Situation
5,Loss of a Loved One,lost walking partner,1,Situation
5,Loss of a Loved One,lost with friend,1,Situation
5,Loss of a Loved One,lost.a good friend,1,Situation
5,Loss of a Loved One,lots of hair,1,Situation
5,Loss of a Loved One,love loss,1,Association
5,Loss of a Loved One,loved one's death,1,Association
5,Loss of a Loved One,loved ones deceased,1,Situation
5,Loss of a Loved One,loved ones lost,1,Association
5,Loss of a Loved One,loved pets,1,Association
5,Loss of a Loved One,madison,1,Situation
5,Loss of a Loved One,making new acquaintances,1,Association
5,Loss of a Loved One,marital argument despair,1,Situation
5,Loss of a Loved One,martin,1,Situation
5,Loss of a Loved One,material item,1,Situation
5,Loss of a Loved One,me,1,Situation
5,Loss of a Loved One,melanie,1,Situation
5,Loss of a Loved One,member,1,Situation
5,Loss of a Loved One,mentor,1,Situation
5,Loss of a Loved One,mentor's passing,1,Situation
5,Loss of a Loved One,mike and jennifer,1,Situation
5,Loss of a Loved One,mil death,1,Situation
5,Loss of a Loved One,military casualties,1,Association
5,Loss of a Loved One,mine,1,Association
5,Loss of a Loved One,ministry,1,Association
5,Loss of a Loved One,miscarriage of friend,1,Situation
5,Loss of a Loved One,missed pet companion,1,Situation
5,Loss of a Loved One,missing a neighbor,1,Situation
5,Loss of a Loved One,missing animal,1,Association
5,Loss of a Loved One,missing close friends,1,Situation
5,Loss of a Loved One,missing deceased relative,1,Situation
5,Loss of a Loved One,missing family members,1,Association
5,Loss of a Loved One,missing family pet,1,Situation
5,Loss of a Loved One,missing pet,1,Situation
5,Loss of a Loved One,missing umbrella,1,Situation
5,Loss of a Loved One,mojo nixon died,1,Situation
5,Loss of a Loved One,mom died,1,Situation
5,Loss of a Loved One,mom passed away,1,Situation
5,Loss of a Loved One,morris,1,Situation
5,Loss of a Loved One,mortal,1,Association
5,Loss of a Loved One,mortality,1,Association
5,Loss of a Loved One,mother at store,1,Situation
5,Loss of a Loved One,mother death,1,Situation
5,Loss of a Loved One,mother died,1,Situation
5,Loss of a Loved One,mother lost friend,1,Situation
5,Loss of a Loved One,mother passed,1,Situation
5,Loss of a Loved One,mother passed away.,1,Situation
5,Loss of a Loved One,mother-in-law died,1,Situation
5,Loss of a Loved One,mother-in-law passing,1,Situation
5,Loss of a Loved One,moved away friends,1,Situation
5,Loss of a Loved One,ms. ear,1,Situation
5,Loss of a Loved One,multiple deaths,1,Situation
5,Loss of a Loved One,multiple family deaths,1,Situation
5,Loss of a Loved One,murdered person,1,Association
5,Loss of a Loved One,music,1,Association
5,Loss of a Loved One,my animal-mouse- died,1,Situation
5,Loss of a Loved One,my aunt passed,1,Situation
5,Loss of a Loved One,my aunts health,1,Situation
5,Loss of a Loved One,my barn,1,Situation
5,Loss of a Loved One,my bike,1,Situation
5,Loss of a Loved One,my brother,1,Association
5,Loss of a Loved One,my brother died,1,Situation
5,Loss of a Loved One,my brother-in-law,1,Situation
5,Loss of a Loved One,my brother-in-law died,1,Situation
5,Loss of a Loved One,my brothers health,1,Situation
5,Loss of a Loved One,my cat cheeto,1,Situation
5,Loss of a Loved One,my cat died.,1,Situation
5,Loss of a Loved One,"my cat, simon",1,Situation
5,Loss of a Loved One,my chihuahua died,1,Situation
5,Loss of a Loved One,my cousin,1,Situation
5,Loss of a Loved One,my cousin died,1,Situation
5,Loss of a Loved One,my cousin died.,1,Situation
5,Loss of a Loved One,my dad died,1,Situation
5,Loss of a Loved One,my dad died.,1,Situation
5,Loss of a Loved One,my dads dog,1,Situation
5,Loss of a Loved One,my daughter,1,Situation
5,Loss of a Loved One,my death,1,Association
5,Loss of a Loved One,my dog died.,1,Situation
5,Loss of a Loved One,my dog dying,1,Situation
5,Loss of a Loved One,my dog elsa,1,Situation
5,Loss of a Loved One,my dog passed,1,Situation
5,Loss of a Loved One,"my dog passed,",1,Situation
5,Loss of a Loved One,my dogs,1,Situation
5,Loss of a Loved One,my ex,1,Situation
5,Loss of a Loved One,my ex husband,1,Situation
5,Loss of a Loved One,my family member,1,Situation
5,Loss of a Loved One,my father died,1,Situation
5,Loss of a Loved One,my father passed,1,Situation
5,Loss of a Loved One,my father passed away.,1,Association
5,Loss of a Loved One,my father’s death,1,Situation
5,Loss of a Loved One,my father’s death.,1,Situation
5,Loss of a Loved One,my feral cat,1,Situation
5,Loss of a Loved One,my ferret died.,1,Situation
5,Loss of a Loved One,my friends,1,Situation
5,Loss of a Loved One,my grandfather,1,Situation
5,Loss of a Loved One,my grandfather died,1,Situation
5,Loss of a Loved One,my grandmother died,1,Situation
5,Loss of a Loved One,my grandmother dying,1,Situation
5,Loss of a Loved One,my grandmother passed,1,Situation
5,Loss of a Loved One,my grandmother passed.,1,Situation
5,Loss of a Loved One,my granny died,1,Association
5,Loss of a Loved One,my great uncle,1,Situation
5,Loss of a Loved One,my hair,1,Situation
5,Loss of a Loved One,my hamster died.,1,Situation
5,Loss of a Loved One,my home when my family moved,1,Association
5,Loss of a Loved One,my husband,1,Situation
5,Loss of a Loved One,my husband’s grandma,1,Situation
5,Loss of a Loved One,my husbands job,1,Situation
5,Loss of a Loved One,my memory,1,Association
5,Loss of a Loved One,my mom died,1,Situation
5,Loss of a Loved One,my mom when i was 13,1,Association
5,Loss of a Loved One,my mother passed,1,Situation
5,Loss of a Loved One,my mother-in-law,1,Situation
5,Loss of a Loved One,my nan died,1,Situation
5,Loss of a Loved One,my nanny,1,Situation
5,Loss of a Loved One,my neighbor,1,Situation
5,Loss of a Loved One,my pet died (cat),1,Situation
5,Loss of a Loved One,my pet fish,1,Situation
5,Loss of a Loved One,my pets that died,1,Association
5,Loss of a Loved One,my poultry farm,1,Situation
5,Loss of a Loved One,my relationship,1,Situation
5,Loss of a Loved One,my relationships,1,Situation
5,Loss of a Loved One,my relative died.,1,Situation
5,Loss of a Loved One,my ring,1,Situation
5,Loss of a Loved One,my roommates left,1,Situation
5,Loss of a Loved One,my shirt,1,Situation
5,Loss of a Loved One,my sister died,1,Situation
5,Loss of a Loved One,my truck,1,Situation
5,Loss of a Loved One,my uncle passed.,1,Situation
5,Loss of a Loved One,my wears,1,Situation
5,Loss of a Loved One,my wife's mother,1,Situation
5,Loss of a Loved One,mykerinos,1,Situation
5,Loss of a Loved One,nami,1,Association
5,Loss of a Loved One,nancy,1,Situation
5,Loss of a Loved One,nca,1,Association
5,Loss of a Loved One,near death experience,1,Situation
5,Loss of a Loved One,near family loss,1,Situation
5,Loss of a Loved One,neighbor died,1,Situation
5,Loss of a Loved One,neighbor moved,1,Situation
5,Loss of a Loved One,neighbor passes away,1,Situation
5,Loss of a Loved One,neighbor passing,1,Situation
5,Loss of a Loved One,neighbor's death,1,Situation
5,Loss of a Loved One,neighbors passed away,1,Situation
5,Loss of a Loved One,nephew,1,Situation
5,Loss of a Loved One,nephew passed,1,Situation
5,Loss of a Loved One,networks,1,Situation
5,Loss of a Loved One,nijisanji,1,Association
5,Loss of a Loved One,no friends,1,Situation
5,Loss of a Loved One,no longer friends,1,Association
5,Loss of a Loved One,no more family,1,Association
5,Loss of a Loved One,no more friends,1,Association
5,Loss of a Loved One,non-working memory,1,Association
5,Loss of a Loved One,o'malley,1,Situation
5,Loss of a Loved One,obama,1,Association
5,Loss of a Loved One,object,1,Association
5,Loss of a Loved One,old and treasured friend,1,Association
5,Loss of a Loved One,old dog died,1,Situation
5,Loss of a Loved One,old friend,1,Situation
5,Loss of a Loved One,old pet died,1,Situation
5,Loss of a Loved One,one pet,1,Situation
5,Loss of a Loved One,others,1,Situation
5,Loss of a Loved One,package,1,Situation
5,Loss of a Loved One,panera sips club,1,Situation
5,Loss of a Loved One,parent died,1,Situation
5,Loss of a Loved One,parent dying,1,Association
5,Loss of a Loved One,parent or grandparent,1,Association
5,Loss of a Loved One,parents passed away,1,Situation
5,Loss of a Loved One,parents past away,1,Situation
5,Loss of a Loved One,partner frustration loss,1,Situation
5,Loss of a Loved One,partner passed away,1,Situation
5,Loss of a Loved One,partner's death,1,Situation
5,Loss of a Loved One,pass away,1,Association
5,Loss of a Loved One,passed away,1,Association
5,Loss of a Loved One,passing away,1,Association
5,Loss of a Loved One,passing of relative,1,Situation
5,Loss of a Loved One,password,1,Situation
5,Loss of a Loved One,past close friend,1,Situation
5,Loss of a Loved One,past love lost,1,Situation
5,Loss of a Loved One,past relationship loss,1,Situation
5,Loss of a Loved One,past romantic interest,1,Situation
5,Loss of a Loved One,patients,1,Association
5,Loss of a Loved One,people (losing someone),1,Association
5,Loss of a Loved One,people and pets are the hardest,1,Association
5,Loss of a Loved One,people who pass away,1,Association
5,Loss of a Loved One,person,1,Situation
5,Loss of a Loved One,person has died,1,Association
5,Loss of a Loved One,personal family loss,1,Situation
5,Loss of a Loved One,personal items,1,Association
5,Loss of a Loved One,personal loss of a friend,1,Association
5,Loss of a Loved One,personal loss of family,1,Association
5,Loss of a Loved One,personal things,1,Association
5,Loss of a Loved One,pet also dies,1,Situation
5,Loss of a Loved One,pet attacked,1,Situation
5,Loss of a Loved One,pet bird died,1,Situation
5,Loss of a Loved One,pet bunny died,1,Situation
5,Loss of a Loved One,pet cancer loss,1,Situation
5,Loss of a Loved One,pet cat death,1,Situation
5,Loss of a Loved One,pet chicken dying,1,Situation
5,Loss of a Loved One,pet chickens died,1,Situation
5,Loss of a Loved One,pet custody loss,1,Situation
5,Loss of a Loved One,pet death grief,1,Situation
5,Loss of a Loved One,pet death loss,1,Situation
5,Loss of a Loved One,pet deaths,1,Situation
5,Loss of a Loved One,pet died.,1,Situation
5,Loss of a Loved One,pet dies,1,Association
5,Loss of a Loved One,pet disappears,1,Association
5,Loss of a Loved One,pet dog death,1,Situation
5,Loss of a Loved One,pet health issues,1,Situation
5,Loss of a Loved One,pet injury loss,1,Situation
5,Loss of a Loved One,pet is dying,1,Situation
5,Loss of a Loved One,pet lost,1,Situation
5,Loss of a Loved One,pet rabbit died.,1,Situation
5,Loss of a Loved One,pet snail loss,1,Situation
5,Loss of a Loved One,pet spider died,1,Situation
5,Loss of a Loved One,pet was killed,1,Situation
